Delta_AF3,Delta_AF4,Delta_F3,Delta_F7,Delta_F8,Delta_FC5,Delta_O2,Delta_P8,Delta_T8,Alpha_AF3,Alpha_AF4,Alpha_F3,Alpha_F7,Alpha_F8,Alpha_FC5,Alpha_O2,Alpha_P8,Alpha_T8,Beta_AF3,Beta_AF4,Beta_F3,Beta_F7,Beta_F8,Beta_FC5,Beta_O2,Beta_P8,Beta_T8,Gamma_AF3,Gamma_AF4,Gamma_F3,Gamma_F7,Gamma_F8,Gamma_FC5,Gamma_O2,Gamma_P8,Gamma_T8,Suj,Tarea_R0_E1,Tarea_R0_E1
8.845046,8.734179,8.180796,7.928484,9.979804,6.344733,8.056623,7.350903,7.805379,9.993864,13.946211,10.730613,10.889619,9.134914,11.265458,10.019918,9.676299,11.198511,22.739206,23.203481,22.882346,19.327909,23.88281,28.886465,23.023914,25.590561,23.596949,15.02333,15.318854,14.945713,13.196931,16.140044,25.467053,14.935279,21.037985,15.169785,3,1,2
8.882843,8.783393,8.222151,7.977121,10.023633,6.534885,8.103869,7.370974,7.789605,9.943868,13.936551,10.709962,10.862012,9.109359,11.22602,10.0964,9.915933,11.279899,22.724182,23.182034,22.87003,19.316175,23.871476,28.825952,23.015878,25.415092,23.575833,15.0271,15.323243,14.948823,13.199965,16.142727,25.193795,14.937973,20.366173,15.173082,3,1,2
8.919915,8.83022,8.261536,8.024146,10.066055,6.72771,8.149061,7.382719,7.772847,9.898963,13.928042,10.691055,10.836292,9.087203,11.190447,10.179274,10.134302,11.356888,22.710178,23.161775,22.858623,19.305474,23.861028,28.749084,23.008533,25.270058,23.556005,15.030671,15.32744,14.951768,13.202802,16.145256,24.873557,14.940511,19.808215,15.176113,3,1,2
8.957026,8.874746,8.29908,8.069615,10.107328,6.929768,8.192359,7.388411,7.75499,9.861158,13.920556,10.673633,10.812512,9.068198,11.159119,10.261735,10.297818,11.428815,22.697171,23.142679,22.848113,19.295779,23.851451,28.669411,23.00189,25.147031,23.537415,15.03405,15.33145,14.954552,13.205448,16.147634,24.556401,14.942897,19.333104,15.17889,3,1,2
8.994856,8.917068,8.334934,8.113608,10.147701,7.146664,8.233927,7.38966,7.735903,9.832218,13.913922,10.657558,10.790818,9.052167,11.132453,10.340694,10.373165,11.495363,22.685131,23.124715,22.838469,19.28705,23.842705,28.593815,22.995924,25.040648,23.520018,15.037239,15.335276,14.957175,13.207909,16.14986,24.267547,14.945131,18.921047,15.181427,3,1,2
9.03381,8.957293,8.369274,8.156234,10.187412,7.329743,8.273928,7.38705,7.715462,9.813118,13.907939,10.642868,10.771464,9.039062,11.110898,10.415242,10.40175,11.556638,22.674016,23.107849,22.829639,19.279227,23.834726,28.525128,22.990575,24.947294,23.503778,15.040234,15.338918,14.959633,13.210194,16.151932,24.017062,14.947212,18.558645,15.183735,3,1,2
9.073923,8.99548,8.402228,8.19751,10.226545,7.529286,8.312439,7.381075,7.693546,9.803676,13.902515,10.629564,10.754636,9.028665,11.094505,10.485253,10.424459,11.613076,22.663803,23.09205,22.821597,19.272265,23.82748,28.464328,22.985821,24.86444,23.48866,15.04304,15.342376,14.961926,13.21231,16.153847,23.808233,14.949141,18.23652,15.185825,3,1,2
9.114697,9.031698,8.433921,8.237431,10.265103,7.737625,8.349505,7.372585,7.670055,9.802067,13.897556,10.617568,10.740545,9.020671,11.083017,10.551025,10.451769,11.665493,22.65448,23.07729,22.814339,19.266142,23.820955,28.411412,22.981675,24.79024,23.474632,15.045662,15.345654,14.964053,13.214262,16.155605,23.640749,14.950918,17.94778,15.187706,3,1,2
9.155378,9.066013,8.46444,8.275944,10.30295,7.940815,8.385113,7.362678,7.64493,9.805637,13.892987,10.606705,10.729279,9.014621,11.075741,10.613165,10.484147,11.715148,22.646042,23.063547,22.807868,19.260844,23.815156,28.365717,22.978161,24.723284,23.46166,15.048105,15.348757,14.966019,13.216055,16.157208,23.511492,14.952543,17.68707,15.189392,3,1,2
9.19535,9.098418,8.493786,8.312921,10.339787,8.130398,8.419181,7.352529,7.618155,9.812031,13.888774,10.596861,10.720572,9.009901,11.071557,10.672391,10.520488,11.763696,22.638459,23.050789,22.802154,19.256332,23.810053,28.326197,22.975251,24.66248,23.44971,15.05037,15.351687,14.967823,13.2177,16.158655,23.415478,14.954019,17.45014,15.190893,3,1,2
9.234041,9.128984,8.522007,8.348351,10.375451,8.297983,8.451716,7.343115,7.589757,9.818908,13.884756,10.588038,10.714263,9.006077,11.069571,10.729356,10.559821,11.812408,22.631717,23.038997,22.797197,19.252593,23.805647,28.291732,22.972964,24.606983,23.438753,15.052459,15.354448,14.969464,13.219199,16.159944,23.347354,14.955343,17.233692,15.192221,3,1,2
9.271055,9.157827,8.551337,8.382296,10.409879,8.419562,8.486198,7.334883,7.559781,9.824316,13.880671,10.580421,10.710224,9.002835,11.069077,10.784646,10.601606,11.861051,22.625819,23.028165,22.79301,19.249633,23.801958,28.261114,22.971344,24.556131,23.428757,15.054377,15.357043,14.970944,13.22055,16.161076,23.301345,14.956514,17.035109,15.193387,3,1,2
9.306122,9.184974,8.58068,8.414681,10.442854,8.480205,8.519523,7.327579,7.528207,9.826556,13.876375,10.574203,10.707984,8.999621,11.069069,10.838796,10.645749,11.910682,22.620753,23.018272,22.789587,19.247433,23.798983,28.232847,22.970393,24.509385,23.419695,15.056126,15.359478,14.972266,13.22176,16.162053,23.270159,14.957531,16.852227,15.194401,3,1,2
9.339119,9.210465,8.608898,8.445478,10.474248,8.506366,8.551207,7.320455,7.494839,9.823977,13.871607,10.569719,10.706925,8.995879,11.068627,10.892177,10.69236,11.964031,22.61651,23.009302,22.786925,19.245981,23.796724,28.205261,22.970123,24.466314,23.411541,15.057709,15.361755,14.973428,13.222831,16.162873,23.245674,14.958393,16.683304,15.195272,3,1,2
9.369878,9.234719,8.635893,8.474637,10.503933,8.514347,8.581165,7.312594,7.459148,9.814675,13.866136,10.56773,10.70638,8.991265,11.066953,10.944935,10.741662,11.945643,22.613076,23.001224,22.785018,19.245255,23.795181,28.1765,22.970534,24.426557,23.404272,15.059128,15.363881,14.974435,13.22378,16.163538,23.218817,14.959109,16.526862,15.196008,3,1,2
9.398308,9.260369,8.661562,8.502125,10.531822,8.481542,8.609333,7.303203,7.420018,9.797102,13.859736,10.569222,10.705437,8.985737,11.063325,10.996908,10.79389,11.900312,22.610438,22.994007,22.783856,19.245233,23.794356,28.144684,22.971627,24.389817,23.397866,15.060383,15.36586,14.97529,13.224624,16.164051,23.180364,14.959686,16.381673,15.196617,3,1,2
9.424511,9.284348,8.685788,8.527909,10.557858,8.405596,8.635683,7.291712,7.375318,9.774831,13.852341,10.574852,10.702821,8.979765,11.057104,11.047694,10.849281,11.859246,22.608588,22.987638,22.783437,19.245903,23.794251,28.108235,22.973408,24.355849,23.392297,15.061475,15.367694,14.975989,13.22536,16.164409,23.12253,14.96012,16.24675,15.197104,3,1,2
9.448712,9.30669,8.708503,8.552004,10.582051,8.303828,8.660211,7.277755,7.321156,9.77244,13.844198,10.585077,10.696819,8.975329,11.048242,11.096963,10.908031,11.819342,22.60752,22.982102,22.783759,19.247256,23.79487,28.065996,22.975885,24.324446,23.387542,15.062406,15.369385,14.976535,14.788701,16.164612,23.039359,14.96041,16.121273,15.197477,3,1,2
9.471157,9.327388,8.72959,8.574393,10.604376,8.17804,8.682852,7.261122,7.250994,9.822294,13.836986,10.599899,10.684867,8.977217,11.038895,11.144737,10.992205,11.782603,22.607227,22.977386,22.784816,19.249276,23.796208,28.017425,22.979054,24.295431,23.383576,15.063174,15.370932,14.976922,13.226515,16.164655,22.92754,14.960551,16.00457,15.197741,3,1,2
9.491774,9.346443,8.748976,8.5951,10.624883,8.033861,8.703499,7.24173,7.173374,9.896452,13.834864,10.61876,10.662619,8.991966,11.036528,11.19175,11.116301,11.745015,22.607705,22.973475,22.786604,19.251949,23.798264,27.962545,22.982917,24.268651,23.380372,15.06378,15.605614,14.977149,13.226925,16.164537,22.786009,14.960538,15.896087,15.1979,3,1,2
9.510565,9.363888,8.766658,8.6142,10.643734,7.938189,8.721412,7.219571,7.190761,9.967351,13.843243,10.64062,10.621624,9.021923,11.053354,11.239447,11.24361,11.656591,22.608955,22.970351,22.789131,19.255273,23.80106,27.901939,23.65476,24.243972,23.377906,15.064231,15.373604,14.977222,13.227238,16.164261,22.615915,19.746314,15.795386,15.19796,3,1,2
9.527573,9.379753,8.782527,8.631701,10.660994,7.693079,8.740436,7.194667,7.243061,10.030315,13.863068,10.66448,10.539572,9.062496,11.092732,11.289735,11.3737,11.547643,22.610974,22.967998,22.792395,19.259237,23.804599,27.8367,22.992796,24.221279,23.376151,15.064525,15.374738,14.977141,13.227455,16.163826,22.420668,14.96008,15.70213,15.197923,3,1,2
9.542863,9.394061,8.79688,8.647587,10.676636,7.466284,8.757353,7.167099,7.275611,10.086346,13.889526,10.689537,10.469026,9.1074,11.144169,11.345523,11.506031,11.445791,22.613761,22.966399,22.796398,19.263832,23.808888,27.768199,22.998824,24.200468,23.375081,15.064664,15.375739,16.554877,13.22758,16.163234,22.205038,14.959635,15.616087,15.197792,3,1,2
9.556497,9.406836,8.810994,8.66186,10.690629,7.217924,8.772333,7.136996,7.293037,10.136931,13.917694,10.715178,10.637383,9.152601,11.197548,11.413672,11.639993,11.34933,22.61732,22.965538,22.801146,19.269055,23.813942,27.697893,23.005592,24.181443,23.37466,15.064654,15.37661,14.976525,13.227618,16.162484,21.974431,14.959051,15.537139,15.197568,3,1,2
9.568533,9.418117,8.823295,8.674562,10.703004,6.981658,8.785633,7.104537,7.299445,10.18319,13.944931,10.740927,10.753916,9.196195,11.248516,11.500547,11.774971,11.286786,22.621646,22.965393,22.806637,19.274887,23.81976,27.627149,23.0131,24.164115,23.374852,15.064492,15.377346,14.975993,13.227563,16.161575,21.734192,14.958324,15.46525,15.197252,3,1,2
9.579021,9.427944,8.833949,8.685737,10.713802,6.75633,8.797354,7.069997,7.29625,10.22589,13.970264,10.766464,10.83884,9.237524,11.296005,11.482996,11.91026,11.424018,22.626736,22.965943,22.812867,19.281313,23.826339,27.557132,23.021345,24.148402,23.375618,15.064175,15.377945,14.975309,13.227411,16.160503,21.489143,14.95745,15.40045,15.196844,3,1,2
9.587989,9.436345,8.843062,8.695401,10.723036,6.534264,8.807536,7.033822,7.281687,10.265638,13.993557,10.791609,10.907878,9.276545,11.340139,11.482408,12.044797,11.615356,22.63259,22.967176,22.819842,19.288335,23.8337,27.488767,23.030341,24.134227,23.376923,15.063708,15.378414,14.974478,13.227173,16.159274,21.2434,14.956438,15.342824,15.196344,3,1,2
9.595463,9.443361,8.850706,8.703576,10.730731,6.313218,8.81621,6.996706,7.243452,10.302792,14.014767,10.816197,10.967142,9.313304,11.381166,11.494283,12.176833,12.008109,22.639215,22.969086,22.827569,19.29596,23.841861,27.422752,23.040102,24.121514,23.378727,15.063097,15.378762,14.973509,13.226861,16.157892,21.000348,14.955297,15.292503,16.057156,3,1,2
9.60149,9.448998,8.856954,8.71029,10.736932,6.114671,8.823408,6.959732,7.265301,10.337642,14.033982,10.840239,11.019556,9.348029,11.419477,11.511705,12.303295,11.698611,22.646608,22.971655,22.836047,19.304174,23.850826,27.359584,23.05063,24.110192,23.380989,15.062339,15.378987,14.9724,13.226469,16.156356,20.762695,14.954024,15.249568,15.195064,3,1,2
9.606106,9.453254,8.861876,8.715567,10.741683,5.938308,8.82916,6.924308,7.271075,10.370435,14.051295,10.863776,11.06669,9.380937,11.455386,11.53194,12.41964,11.523349,22.654764,22.974862,22.845272,19.312962,23.860594,27.299608,23.061925,24.100193,23.38367,15.061427,15.379084,14.971145,13.225987,16.15466,20.532628,14.952613,15.21397,15.194283,3,1,2
9.609347,9.456161,8.865563,8.719447,10.745047,5.77407,8.833502,6.891753,7.266469,10.401211,14.066578,10.886776,11.10929,9.412103,11.489018,11.553091,12.520265,11.425178,22.66368,22.978697,22.855242,19.322321,23.871173,27.243059,23.073986,24.091456,23.386724,15.060366,15.379058,14.96975,13.225422,16.152808,20.311922,14.95107,15.18566,15.193407,3,1,2
9.611238,9.45775,8.868083,8.721961,10.747073,5.614813,8.836456,6.862946,7.255934,10.430041,14.079725,10.909198,11.147836,9.441573,11.520456,11.573314,12.598072,11.359454,22.673357,22.98315,22.865957,19.332248,23.882572,27.19008,23.086816,24.083918,23.390099,15.059158,15.378913,14.96822,13.224778,16.150802,20.101804,14.949397,15.164678,17.794577,3,1,2
9.611783,9.458031,8.869461,8.723119,10.747785,5.457455,8.838027,6.838217,7.240966,10.457145,14.090797,10.931057,11.182836,9.469465,11.549867,11.590737,12.644578,11.312849,22.68379,22.988208,22.877412,19.342734,23.894793,27.14075,23.100417,24.077518,23.393733,15.057803,15.378647,14.966557,13.224048,16.148642,19.902963,14.947595,15.151131,15.191367,3,1,2
9.61098,9.457028,8.869709,8.722935,10.747204,5.309914,8.838215,6.81706,7.222261,10.482713,14.099823,10.952357,11.214732,9.495883,11.577412,11.603591,12.655394,11.279934,22.694979,22.99386,22.889604,19.353776,23.907843,27.095154,23.114788,24.072192,23.397551,15.0563,15.378259,14.964761,13.223232,16.146328,19.715674,14.945665,15.149739,15.1902,3,1,2
9.608816,9.454786,8.868811,8.721431,10.745333,5.166265,8.837017,6.797849,7.200199,10.50691,14.106818,10.973045,11.243901,9.520881,11.60321,11.610503,12.637274,11.257955,22.706923,23.000094,22.902531,19.365365,23.921727,27.0534,23.129938,24.067874,23.401464,15.054644,15.377744,14.96283,13.222317,16.143855,19.539569,14.943602,15.150243,15.188931,3,1,2
9.60527,9.451325,8.866727,8.718606,10.74216,5.093513,8.83441,6.778556,7.174979,10.529995,14.111929,10.993133,11.270788,9.544589,11.62746,11.610599,12.603184,11.245052,22.719615,23.006903,22.916183,19.377493,23.936447,27.015678,23.145859,24.064493,23.405364,15.052838,15.3771,14.960768,13.221302,16.141224,19.373472,14.941407,15.157369,15.187556,3,1,2
9.600312,9.446623,8.863401,8.714427,10.737641,5.141546,8.830347,6.757649,7.146665,10.552302,14.115474,11.01272,11.295865,9.56722,11.650431,11.603375,12.563286,11.239513,22.733038,23.014283,22.930534,19.390152,23.951988,26.982299,23.162524,24.061972,23.409122,15.050889,15.376335,14.958584,13.220194,16.138444,19.215069,14.93909,15.176394,15.186071,3,1,2
9.593917,9.440731,8.858797,8.708901,10.731758,5.188774,8.824806,6.734195,7.115217,10.574048,14.117591,11.031821,11.319534,9.588944,11.672339,11.588274,12.523063,11.239748,22.747189,23.022237,22.945583,19.403343,23.968359,26.953704,23.179939,24.060225,23.412578,15.048795,15.375442,14.956276,13.218985,16.135511,19.060535,14.936651,15.204824,15.184471,3,1,2
9.586056,9.433647,8.85288,8.702004,10.724483,5.227822,8.817761,6.707675,7.08047,10.595383,14.118529,11.050465,11.342039,9.609885,11.693325,11.564529,12.484959,11.244717,22.762034,23.03076,22.961288,19.417046,23.98553,26.930499,23.198064,24.059149,23.415529,23.82195,15.374429,14.953856,13.217682,16.132434,18.904818,14.934097,15.243369,15.182754,3,1,2
9.576704,9.425377,8.845634,8.693721,10.715797,5.273214,8.809196,6.677804,7.042127,10.616442,14.118508,11.068672,11.363588,9.630162,11.71351,11.531084,12.449557,11.25415,22.77754,23.039854,22.977615,19.431247,24.003476,26.913368,23.216862,24.0586,23.417702,15.044218,15.373299,14.951333,13.216294,16.12922,18.742238,14.931439,15.292743,15.18092,3,1,2
9.56584,9.415948,8.837062,8.68405,10.705698,5.315661,8.799109,6.644483,6.999746,10.637384,14.1177,11.086439,11.384385,9.649886,11.733007,11.486814,12.41639,11.268385,22.793671,23.049521,22.994521,19.445929,24.022168,26.902869,23.236306,24.058362,23.418709,15.041753,15.372058,14.948716,13.214824,16.125875,18.567938,14.92868,15.353692,15.178972,3,1,2
9.553439,9.405407,8.827197,8.673029,10.694229,5.358015,8.787574,6.60771,6.952674,10.658346,14.11625,11.103635,11.404537,9.669019,11.751793,11.430969,12.385216,11.288118,22.810326,23.059738,23.011899,19.461026,24.041502,26.899158,23.25628,24.058146,23.417986,15.039195,15.370725,14.946027,13.213302,16.122418,18.379837,14.925842,15.427313,15.17692,3,1,2
9.53946,9.393803,8.816054,8.66069,10.681418,5.376651,8.774661,6.567436,6.899918,10.679564,14.114384,11.120154,11.424214,9.687561,11.769902,11.3635,12.356529,11.314665,22.827405,23.070487,23.029646,19.476476,24.061376,26.901765,23.27668,24.057592,23.414707,15.036567,15.36932,14.943286,13.211754,16.118869,18.179758,14.92294,15.515291,15.174774,3,1,2
9.523834,9.381179,8.803605,8.647053,10.667272,5.365959,8.760447,6.52345,6.839869,10.701359,14.112469,11.135947,11.443685,9.705571,11.787462,11.28492,12.331513,11.350589,22.844787,23.081745,23.047639,19.4922,24.081659,26.909646,23.297378,24.056245,23.407618,15.03389,15.367863,14.940518,13.210208,16.115248,17.973386,14.919996,15.620087,15.172542,3,1,2
9.506478,9.367562,8.789778,8.632115,10.651755,5.357881,8.744976,6.475298,6.769775,10.724053,14.110983,11.151042,11.463291,9.723198,11.804719,11.195695,12.311913,11.400564,22.862383,23.09351,23.065772,19.508138,24.102235,26.9214,23.318267,24.053515,23.394648,15.031183,15.36637,14.937741,13.208689,16.111575,17.768941,14.917024,15.745159,15.333812,3,1,2
9.487299,9.352979,8.774475,8.615855,10.634803,5.357524,8.72827,6.422202,6.684436,10.747964,14.110431,11.165506,11.483403,9.740634,11.821993,11.095479,12.299985,11.473358,22.880119,23.1058,23.083964,19.524252,24.123008,26.935513,23.339272,24.04862,23.371963,15.028461,15.364853,14.934973,13.20721,16.107867,17.575171,14.914041,15.895255,15.624515,3,1,2
9.466196,9.337464,8.757591,8.59825,10.616335,5.35835,8.710327,6.36299,6.600477,10.773428,14.11129,11.179409,11.504396,9.758091,11.839641,10.982425,12.298387,11.588103,22.897922,23.118657,23.102157,19.540526,24.143905,26.950548,23.360345,24.040552,23.331055,15.025738,15.363318,14.932228,13.205784,16.104138,17.399839,14.911059,16.076581,16.045086,3,1,2
9.443016,9.321049,8.738962,8.579251,10.59622,5.359525,8.69112,6.296337,6.624895,10.800921,14.114162,11.192893,11.526831,9.775901,11.858197,10.852577,12.309565,11.803126,22.915665,23.132118,23.120259,19.556916,24.1648,26.965222,23.381384,24.028288,23.245461,15.023031,15.361781,14.92952,13.204426,16.100406,17.249445,14.908091,16.295478,16.776514,3,1,2
9.41755,9.303773,8.718335,8.558772,10.574263,5.363981,8.670557,6.222564,6.558692,10.831134,14.119749,11.206152,11.551543,9.794552,11.878416,10.699924,12.333026,12.786116,22.933158,23.146227,23.138129,19.573344,24.185515,26.978431,23.402217,24.012089,25.229539,15.020366,15.360259,14.926871,13.203164,16.096696,17.129285,14.905157,16.549697,19.919354,3,1,2
9.389617,9.285757,8.695532,8.536808,10.550333,5.373487,8.648596,6.151175,6.596856,10.864599,14.128485,11.219165,11.579092,9.814268,11.900784,10.521356,12.353601,11.786985,22.95029,23.161092,23.155701,19.589821,24.20595,26.989269,23.422755,23.998912,23.284668,15.017757,15.358763,14.924295,13.20201,16.093024,17.043144,14.902274,16.791171,16.809513,3,1,2
9.359063,9.267188,8.670453,8.513427,10.524367,5.392938,8.625252,6.114118,6.561229,10.901697,14.140566,11.231748,11.609778,9.835033,11.92553,10.35056,12.320573,11.508852,22.967011,23.176868,23.172971,19.606425,24.226071,26.997063,23.442985,24.011991,23.431585,15.015217,15.357292,14.921802,13.200962,16.089406,16.992957,14.899453,16.860249,15.959152,3,1,2
9.325617,9.248242,8.64283,8.488618,10.496174,5.430112,8.60038,6.132618,6.542314,10.943162,14.156161,11.24375,11.644304,9.857103,11.953234,10.326354,12.20017,11.344013,22.983079,23.193676,23.18978,19.623119,24.245679,27.001384,23.462686,24.066776,23.528778,15.012767,15.355867,14.919409,13.200046,16.085863,16.978938,14.896712,16.650677,15.453183,3,1,2
9.288966,9.229136,8.612363,8.4624,10.465563,5.483076,8.573799,6.17499,6.58424,10.989736,14.175212,11.254916,11.683424,9.880679,11.984453,10.469279,12.042118,11.227065,22.998224,23.211671,23.205946,19.639881,24.264555,27.002029,23.481576,24.140367,23.60632,15.010426,15.354511,14.917133,13.199295,16.082419,16.99921,14.894069,16.319175,15.149617,3,1,2
9.248812,9.210119,8.578852,8.434947,10.432491,5.522904,8.54547,6.214929,6.610291,11.042076,14.197659,11.265002,11.727803,9.905716,12.0195,10.633285,11.887731,11.137953,23.01231,23.231075,23.221432,19.656861,24.282653,26.998935,23.499527,24.213734,23.673414,15.008212,15.353235,14.914988,13.19872,16.079096,17.049755,14.891542,15.995921,15.146855,3,1,2
